"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_gst_bn","character",500,0,0,18,"=432; GST0004794=4; GST0004797=4; GST0004809=4; GST0004824=4; GST0004836=4; GST0004839=4; GST0004848=4; GST0004854=4; GST0004863=4; GST0004869=4; GST0004884=4","; GST0004794; GST0004797; GST0004809; GST0004824; GST0004836; GST0004839; GST0004848; GST0004854; GST0004863; GST0004869; GST0004884; GST0004887; GST0004890; GST0004899; GST0004902; GST0004908; GST0004914","no PLIDA metadata match by dataset+variable","","","De-identified lead GST grouped ABN","10 digit alphanumeric Blank = ABN is not part of a GST Group ABNs with a non-missing x_gst_bn value are part of a GST Group. The x_gst_bn ABN value is the representative member that completes activity statements and ccounts for GST on behalf of the whole group. See GST Groups for more information.","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_gstp","character",500,0,0,4,"1=370; n=50; 0=40; L=40","1; n; 0; L","no PLIDA metadata match by dataset+variable","","","Goods and services tax payer role","n - does not exist 0 - cancelled 1 = active L - Long term non-remitter","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_itip","character",500,0,0,4,"1=370; n=50; 0=40; L=40","1; n; 0; L","no PLIDA metadata match by dataset+variable","","","Income Tax instalment payer roles","n - does not exist 0 - cancelled 1 = active L - Long term non-remitter","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_itw","character",500,0,0,4,"1=370; n=50; 0=40; L=40","1; n; 0; L","no PLIDA metadata match by dataset+variable","","","Income Tax Withholiding roles","n - does not exist 0 - cancelled 1 = active L - Long term non-remitter","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_npi","integer",500,0,0,2,"1 / 2 / 2 / 2 / 2","1; 2","no PLIDA metadata match by dataset+variable","","","Non Profit Institution flag","1 = non profit institution 2 = other institution 9 = not determined","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_pcode","character",500,0,0,433,"2538=3; 2618=3; 2635=3; 2990=3; 2348=2; 2377=2; 2392=2; 2393=2; 2397=2; 2409=2; 2425=2; 2427=2","2538; 2618; 2635; 2990; 2348; 2377; 2392; 2393; 2397; 2409; 2425; 2427; 2434; 2439; 2494; 2497; 2503; 2520; 2537; 2552; 2567; 2574; 2577; 2599; 2616; 2625; 2626; 2627; 2636; 2641","no PLIDA metadata match by dataset+variable","","","Postcode","4 digit numeric","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_sector","integer",500,0,0,2,"1 / 1 / 1 / 1 / 2","1; 2","no PLIDA metadata match by dataset+variable","","","Private/Public indicator","1 = private 2 = public 9 = not determined","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_sisca08","character",500,0,0,3,"1009=437; 3000=38; 1001=25","1009; 3000; 1001","no PLIDA metadata match by dataset+variable","","","Standard Institutional Sector Classification of Australia (SISCA) 2008","0 - Unknown or missing","2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_sisca93","character",500,0,0,3,"1009=437; 3000=38; 1001=25","1009; 3000; 1001","no PLIDA metadata match by dataset+variable","","","Standard Institutional Sector Classification of Australia (SISCA) 1993","0 - Unknown or missing","2001-02;2002-03;2003-04;2004-05"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_st_op","character",500,0,0,500,"010000001=1; 010000003=1; 010000010=1; 010000012=1; 010000022=1; 010000024=1; 010000027=1; 010000030=1; 010000035=1; 010000038=1; 010000042=1; 010000044=1","010000001; 010000003; 010000010; 010000012; 010000022; 010000024; 010000027; 010000030; 010000035; 010000038; 010000042; 010000044; 010000045; 010000052; 010000053; 010000060; 010000062; 010000064; 010000067; 010000070; 010000072; 010000073; 010000074; 010000075; 010000077; 010000084; 010000085; 010000094; 010000095; 010000096","no PLIDA metadata match by dataset+variable","","","States of operation","9 digit numeric category States of operation. e.g. - '100050780' operates in NSW,WA,NT,ACT Profiled population: stored and maintained at TAU level, Non-profiled population: from ABN registration data 1 - NSW 2 - Victoria 3 - Queensland 4 - South Australia 5 - Western Australia 6 - Tasmania 7 - Northern Territory 8 - Australian Capital Territory","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_state","integer",500,0,0,8,"1 / 1 / 2 / 4 / 8","1; 2; 3; 4; 5; 6; 7; 8","no PLIDA metadata match by dataset+variable","","","State","0 - Unknown or missing","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-01-cross-sectional-indicative-data-items","x_tolo","integer",500,0,0,3,"1 / 1 / 3 / 4 / 4","1; 3; 4","no PLIDA metadata match by dataset+variable","","","Type of Legal Organisation (TOLO)","Profiled Population","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-04-business-activity-statement-bas","a_it_w_amt","numeric",500,0,0,499,"417.430 / 2381.490 / 3155.255 / 3942.138 / 8415.190","","no PLIDA metadata match by dataset+variable","","","Amount withheld from payment of invoices where no ABN is quoted","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
"blade","BLADE","blade-table-04-business-activity-statement-bas","bas_version","character",500,0,0,1,"in101_v1=500","in101_v1","no PLIDA metadata match by dataset+variable","","","Integration version (internal ABS reference)","8 digit alphanumeric example: ""in140_v1""","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
